,c1_c2,c2_c3,c3_c0,p1,p2,p3,p4
0,7.000000000000008,7.000000000000008,7.000000000000008,[97.49940502  1.81052012],[118.49940495   1.81227389],[111.49940497   1.8116893 ],[104.499405     1.81110471]
1,7.000000024411422,7.000000024411422,6.999923730436333,[97.49645996  1.81051886],[118.49638367   1.81227231],[111.49638367   1.81168771],[104.49638367   1.81110311]
2,7.000000024411422,7.000000024411422,6.998786950645044,[97.48323822  1.81051791],[118.48202515   1.81227124],[111.48202515   1.81168664],[104.48202515   1.81110203]
3,7.000000024411422,7.000000024411422,6.996482873465167,[97.45333862  1.81051862],[118.44982147   1.81227148],[111.44982147   1.81168687],[104.44982147   1.81110227]
4,7.000000024411422,7.000000024411422,6.99436953070235,[97.40237427  1.81052661],[118.39674377   1.81227362],[111.39674377   1.81168902],[104.39674377   1.81110442]
5,7.000000024411422,7.000000024411422,6.992111228388614,[97.33029175  1.81054282],[118.32240295   1.81227088],[111.32240295   1.81168628],[104.32240295   1.81110168]
6,7.000000024411422,7.000000024411422,6.989753743611154,[97.23648834  1.8105607 ],[118.22624207   1.8122648 ],[111.22624207   1.8116802 ],[104.22624207   1.8110956 ]
7,7.000000024411422,7.000000024411422,6.987403887927415,[97.12063599  1.81058168],[118.10803986   1.81225657],[111.10803986   1.81167197],[104.10803986   1.81108737]
8,7.000000024411422,7.000000024411422,6.985015885068066,[96.98258972  1.81060505],[117.96760559   1.81224597],[110.96760559   1.81166136],[103.96760559   1.81107676]
9,7.000000024411422,7.000000024411422,6.982604993914649,[96.82202148  1.8106302 ],[117.80462646   1.81223273],[110.80462646   1.81164813],[103.80462646   1.81106353]
10,7.000000024411422,7.000000024411422,6.980163585123863,[96.63864136  1.81065631],[117.61880493   1.81221569],[110.61880493   1.81163108],[103.61880493   1.81104648]
11,7.000000024411422,7.000000024411422,6.977699288219916,[96.43215179  1.81068242],[117.40985107   1.81219471],[110.40985107   1.8116101 ],[103.40985107   1.8110255 ]
12,7.000000024411422,7.000000024411422,6.97518921513407,[96.20227051  1.81070685],[117.17745972   1.81216896],[110.17745972   1.81158435],[103.17745972   1.81099975]
13,7.000000024411422,7.000000024411422,6.972663883520223,[95.94873047  1.81072879],[116.92139435   1.81213784],[109.92139435   1.81155324],[102.92139435   1.81096864]
14,7.000000024411422,7.000000024411422,6.970100405284807,[95.67126465  1.81074655],[116.64136505   1.81210065],[109.64136505   1.81151605],[102.64136505   1.81093144]
15,7.000000024411422,7.000000024411422,6.967506409882687,[95.36962891  1.81075871],[116.33713531   1.81205678],[109.33713531   1.81147218],[102.33713531   1.81088758]
16,7.000000024411422,7.000000024411422,6.964904785537047,[95.04354095  1.81076372],[116.00844574   1.81200576],[109.00844574   1.81142116],[102.00844574   1.81083655]
