,c1_c2,c2_c3,c3_c0,p1,p2,p3,p4
0,7.000000000000008,7.000000000000008,7.000000000000008,[97.49940502  1.81052012],[118.49940495   1.81227389],[111.49940497   1.8116893 ],[104.499405     1.81110471]
1,7.000000024411422,7.000000024411422,6.999923730436333,[97.49645996  1.81051886],[118.49638367   1.81227231],[111.49638367   1.81168771],[104.49638367   1.81110311]
2,7.000000024411422,7.000000024411422,6.998786950645044,[97.48323822  1.81051791],[118.48202515   1.81227124],[111.48202515   1.81168664],[104.48202515   1.81110203]
3,7.000000024411422,7.000000024411422,6.996482873465167,[97.45333862  1.81051862],[118.44982147   1.81227148],[111.44982147   1.81168687],[104.44982147   1.81110227]
4,7.000000024411422,7.000000024411422,6.99436953070235,[97.40237427  1.81052661],[118.39674377   1.81227362],[111.39674377   1.81168902],[104.39674377   1.81110442]
5,7.000000024411422,7.000000024411422,6.992111228388614,[97.33029175  1.81054282],[118.32240295   1.81227088],[111.32240295   1.81168628],[104.32240295   1.81110168]
6,7.000000024411422,7.000000024411422,6.989753743611154,[97.23648834  1.8105607 ],[118.22624207   1.8122648 ],[111.22624207   1.8116802 ],[104.22624207   1.8110956 ]
7,7.000000024411422,7.000000024411422,6.987403887927415,[97.12063599  1.81058168],[118.10803986   1.81225657],[111.10803986   1.81167197],[104.10803986   1.81108737]
8,7.000000024411422,7.000000024411422,6.985015885068563,[96.98258209  1.81060505],[117.96759796   1.81224597],[110.96759796   1.81166136],[103.96759796   1.81107676]
9,7.000000024411422,7.000000024411422,6.982604993906754,[96.82201385  1.8106302 ],[117.80461884   1.81223261],[110.80461884   1.81164801],[103.80461884   1.81106341]
10,7.000000024411422,7.000000024411422,6.980155955722327,[96.6386261   1.81065631],[117.61878204   1.81221557],[110.61878204   1.81163096],[103.61878204   1.81104636]
11,7.000000024411422,7.000000024411422,6.977684029425167,[96.43212128  1.81068242],[117.4098053    1.81219459],[110.4098053    1.81160998],[103.4098053    1.81102538]
12,7.000000024411422,7.000000024411422,6.975173956340172,[96.20223999  1.81070685],[117.17741394   1.81216884],[110.17741394   1.81158423],[103.17741394   1.81099963]
13,7.000000024411422,7.000000024411422,6.972640995332231,[95.94869995  1.81072879],[116.92134094   1.81213772],[109.92134094   1.81155312],[102.92134094   1.81096852]
14,7.000000024411422,7.000000024411422,6.970077517097748,[95.67123413  1.81074655],[116.64131165   1.81210053],[109.64131165   1.81151593],[102.64131165   1.81093132]
15,7.000000024411422,7.000000024411422,6.967468262906499,[95.36958313  1.81075883],[116.33705139   1.81205666],[109.33705139   1.81147206],[102.33705139   1.81088746]
16,7.000000024411422,7.000000024411422,6.964859009166529,[95.04347992  1.81076384],[116.00833893   1.81200552],[109.00833893   1.81142092],[102.00833893   1.81083632]
